Date,Open,High,Low,Close,Adj Close,Volume
2022-03-11,9.949999809265137,10.0,9.9399995803833,9.960000038146973,9.960000038146973,11342100
2022-03-14,9.989999771118164,9.994999885559082,9.979999542236328,9.979999542236328,9.979999542236328,633200
2022-03-15,10.0,10.0,9.979999542236328,10.0,10.0,147900
2022-03-16,10.050000190734863,10.069999694824219,10.0,10.0,10.0,139900
2022-03-17,9.989999771118164,10.0,9.989999771118164,10.0,10.0,8300
2022-03-18,10.0,10.0,10.0,10.0,10.0,0
2022-03-21,9.979999542236328,10.0,9.979999542236328,9.979999542236328,9.979999542236328,1700
2022-03-22,10.010000228881836,10.050000190734863,10.0,10.0,10.0,6200
2022-03-23,10.069999694824219,10.100000381469727,10.069999694824219,10.079999923706055,10.079999923706055,5900
2022-03-24,10.100000381469727,10.100000381469727,10.010000228881836,10.039999961853027,10.039999961853027,900
2022-03-25,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,1100
2022-03-28,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0
2022-03-29,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0
2022-03-30,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0
2022-03-31,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0
2022-04-01,10.0,10.005000114440918,9.989999771118164,10.005000114440918,10.005000114440918,3900
2022-04-04,10.0,10.0,10.0,10.0,10.0,7500
2022-04-05,10.0,10.0,10.0,10.0,10.0,1800
2022-04-06,10.0,10.0,10.0,10.0,10.0,0
2022-04-07,10.029999732971191,10.029999732971191,10.0,10.0,10.0,1400
2022-04-08,10.0,10.0,10.0,10.0,10.0,1500
2022-04-11,10.0,10.0,10.0,10.0,10.0,0
2022-04-12,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,300
2022-04-13,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,400
2022-04-14,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0
2022-04-18,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,3300
2022-04-19,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,1300
2022-04-20,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
2022-04-21,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
2022-04-22,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,200
2022-04-25,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
2022-04-26,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
2022-04-27,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
2022-04-28,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
2022-04-29,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,10700
2022-05-02,10.039999961853027,10.0600004196167,10.039999961853027,10.0600004196167,10.0600004196167,15500
2022-05-03,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,900
2022-05-04,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,0
2022-05-05,10.055000305175781,10.055000305175781,10.055000305175781,10.055000305175781,10.055000305175781,75000
2022-05-06,10.055000305175781,10.055000305175781,10.055000305175781,10.055000305175781,10.055000305175781,0
2022-05-09,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,13400
2022-05-10,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0
2022-05-11,10.039999961853027,10.039999961853027,10.0,10.0,10.0,11400
2022-05-12,10.0,10.0,10.0,10.0,10.0,0
2022-05-13,10.0,10.0,10.0,10.0,10.0,100
2022-05-16,10.0,10.0,10.0,10.0,10.0,0
2022-05-17,10.0,10.0,10.0,10.0,10.0,0
2022-05-18,10.0,10.0,10.0,10.0,10.0,0
2022-05-19,10.0,10.0,10.0,10.0,10.0,400
2022-05-20,10.0,10.0,10.0,10.0,10.0,0
2022-05-23,10.0,10.0,10.0,10.0,10.0,0
2022-05-24,10.0,10.0,10.0,10.0,10.0,0
2022-05-25,10.0,10.0,10.0,10.0,10.0,100
2022-05-26,10.010000228881836,10.010000228881836,10.0,10.0,10.0,5100
2022-05-27,10.0,10.0,10.0,10.0,10.0,100
2022-05-31,10.0,10.0,10.0,10.0,10.0,0
2022-06-01,10.0,10.0,10.0,10.0,10.0,0
2022-06-02,9.989999771118164,10.0,9.970000267028809,10.0,10.0,100200
2022-06-03,10.010000228881836,10.020000457763672,10.0,10.020000457763672,10.020000457763672,149600
2022-06-06,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
2022-06-07,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0
