Date,Open,High,Low,Close,Adj Close,Volume
2023-08-17,25.290000915527344,25.290000915527344,25.270000457763672,25.270000457763672,25.270000457763672,10100
2023-08-18,25.030000686645508,25.16200065612793,25.030000686645508,25.16200065612793,25.16200065612793,6000
2023-08-21,25.329999923706055,25.329999923706055,25.222999572753906,25.222999572753906,25.222999572753906,8200
2023-08-22,25.34000015258789,25.34000015258789,25.183000564575195,25.183000564575195,25.183000564575195,10000
2023-08-23,25.290000915527344,25.374000549316406,25.290000915527344,25.374000549316406,25.374000549316406,8100
2023-08-24,25.270000457763672,25.270000457763672,25.170000076293945,25.170000076293945,25.170000076293945,4400
2023-08-25,25.34000015258789,25.34000015258789,25.165000915527344,25.165000915527344,25.165000915527344,4000
2023-08-28,25.360000610351562,25.360000610351562,25.316999435424805,25.316999435424805,25.316999435424805,8000
2023-08-29,25.59000015258789,25.666000366210938,25.59000015258789,25.666000366210938,25.666000366210938,10000
2023-08-30,25.8700008392334,25.8700008392334,25.774999618530273,25.774999618530273,25.774999618530273,8100
2023-08-31,25.84000015258789,25.84000015258789,25.770000457763672,25.770000457763672,25.770000457763672,4200
2023-09-01,25.989999771118164,25.989999771118164,25.860000610351562,25.860000610351562,25.860000610351562,4100
